participant,sigma_m,seed,time_at_home_h,time_at_home_h_ratio,radius_of_gyration_m,radius_of_gyration_m_ratio,total_distance_km,total_distance_km_ratio,mean_speed_kmh,mean_speed_kmh_ratio,location_entropy,location_entropy_ratio,n_significant_places,n_significant_places_ratio,home_displacement_m
3si9xdvl,800.0,1,0.013160416666666667,0.010058205808957514,1964.1178251826975,1.4227624921419808,28.768889564703052,5.552624489766816,29.13544068790272,12.161725963752156,1.2285996769114313,0.6758460921065769,70.0,2.2580645161290325,36.76324610203695
3si9xdvl,800.0,2,0.0308471875,0.023575800703055372,1906.2795604207429,1.3808657623945015,29.276677975870747,5.6506316916481465,29.583845228357088,12.348899145730918,1.1854234714331593,0.6520950930685196,68.0,2.193548387096774,4.991121026582283
3si9xdvl,800.0,3,0.0056615625,0.0043270028805022145,1829.5152404817304,1.3252594266932027,30.621893692150287,5.910269023615154,30.27677366345627,12.638141578355834,1.435343373587376,0.7895746906826103,78.0,2.5161290322580645,14.075765698854918
3si9xdvl,800.0,4,0.011095833333333334,0.008480291932643299,1933.6745895072459,1.40071010134183,29.879415787100044,5.766964882889787,28.553694477978674,11.918893254910197,1.1914466023998675,0.6554083851054582,59.0,1.903225806451613,36.773814145609094
bn4j8yj9,0.0,0,3.364299375,1.0,782.1578022734816,1.0,4.950560555401224,1.0,1.4353606474020209,1.0,0.6310206211382998,1.0,17.0,1.0,0.0
bn4j8yj9,10.0,0,3.3643688194444445,1.0000206415769537,782.3310457259975,1.000221494245806,66.85552781367727,13.504637922413796,18.924009274244135,13.184149439025154,0.6275337340508553,0.9944742105556638,17.0,1.0,0.19814254715122673
bn4j8yj9,10.0,1,3.364202326388889,0.9999711533962072,782.2620429186468,1.0001332731641392,66.29599190104156,13.391613163626584,18.55403444474448,12.926392038354248,0.6050209321085488,0.9587974019250748,14.0,0.8235294117647058,0.13361562036893282
bn4j8yj9,10.0,2,3.364158576388889,0.9999581492027263,782.3316121790401,1.0002222184641685,66.32366663289977,13.397203385491059,18.673041748754027,13.009303120126587,0.6070480839774262,0.9620098989512743,14.0,0.8235294117647058,0.09616395907731656
bn4j8yj9,10.0,3,3.3641568402777775,0.9999576331633024,782.3023266599369,1.0001847765067806,66.59502529302658,13.452017109531004,18.654585503441375,12.996444856702647,0.6311204165835353,1.000158149261518,17.0,1.0,0.18112317536056716
bn4j8yj9,10.0,4,3.364160486111111,0.9999587168460925,782.3384599021051,1.000230973376598,66.11961539855436,13.35598558155514,18.564783511079582,12.933880794824308,0.6251440949201295,0.9906872675451245,16.0,0.9411764705882353,0.03984167650917121
bn4j8yj9,25.0,0,3.351357534722222,0.9961531841149608,783.4105679150681,1.001601678891325,87.37258785917959,17.649029212227944,26.91072521851347,18.748406727759633,0.5716008360793556,0.9058354306207035,11.0,0.6470588235294118,0.2745381348310883
bn4j8yj9,25.0,1,3.362171215277778,0.9993674285534646,783.4112174756312,1.0016025093638474,88.21095143081973,17.81837641286474,27.01817634398128,18.823266746851207,0.596312260856127,0.9449964721920461,12.0,0.7058823529411765,0.32035901144134
bn4j8yj9,25.0,2,3.3618413541666667,0.9992693810629344,783.3693773707034,1.0015490161879101,86.97810708640446,17.569345150522096,26.74887689673144,18.635648779382706,0.4439814307837064,0.7035925862181922,13.0,0.7647058823529411,0.22914601266663515
bn4j8yj9,25.0,3,3.3621837847222222,0.9993711646788932,783.2750179531697,1.0014283763154197,87.0710767457696,17.588124773218297,26.82292491091679,18.687237217674767,0.5958429978060651,0.9442528149574927,12.0,0.7058823529411765,0.5210958909866772
bn4j8yj9,25.0,4,3.3623061805555556,0.9994075454582741,783.5867336423162,1.0018269093074073,87.65663058692496,17.70640508402401,26.95202488771497,18.777179753741816,0.6098642686532192,0.9664728033025028,14.0,0.8235294117647058,0.24012344927407295
